sample_id,sp_code,genus,species,date_sampled,time_sampled,region,site,colony_depth_m,colony_depth_ft,water_temp_c,lat,lon,gps,waypoint,collected_by,photo,colony_tag,colony_diameter_cm,colony_note1,colony_note2,sample_note1,sample_note2,tube_label,sample_location
NP0020,MCAV,Montastraea,cavernosa,10/6/19,NA,NP,Near Clifton Wall,9.4488,31,NA,25.00542068,-77.55110168,NA,NA,RK,Cunning,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0021,PAST,Porites,astreoides,10/6/19,NA,NP,Schoolhouse,5.4864,18,NA,24.98019981,-77.50170135,5,WP 457,RK,Cunning,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0022,SSID,Siderastrea,siderea,10/6/19,NA,NP,Schoolhouse,5.4864,18,NA,24.98019981,-77.50170135,5,WP 457,RK,Cunning,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0023,OFRA,Orbicella,franksi,10/6/19,NA,NP,Schoolhouse,5.4864,18,NA,24.98019981,-77.50170135,5,WP 457,RK,Cunning,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0024,OFAV,Orbicella,faveolata,10/6/19,NA,NP,Schoolhouse,4.2672,14,NA,24.98019981,-77.50170135,5,WP 457,RK,Cunning,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0025,DLAB,Diploria,labyrinthiformis,10/6/19,NA,NP,Schoolhouse,3.6576,12,NA,24.98019981,-77.50170135,5,WP 457,RK,Cunning,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0026,PAST,Porites,astreoides,10/6/19,NA,NP,Schoolhouse,3.9624,13,NA,24.98019981,-77.50170135,5,WP 457,RK,Cunning,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0027,OFAV,Orbicella,faveolata,10/6/19,NA,NP,Schoolhouse,4.572,15,NA,24.98019981,-77.50170135,5,WP 457,RK,Cunning,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0028,MCAV,Montastraea,cavernosa,10/6/19,NA,NP,Schoolhouse,4.572,15,NA,24.98019981,-77.50170135,5,WP 457,RK,Cunning,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0029,DLAB,Diploria,labyrinthiformis,10/6/19,NA,NP,Schoolhouse,4.8768,16,NA,24.98019981,-77.50170135,5,WP 457,RK,Cunning,NA,NA,missing,NA,NA,NA,NA,Nassau
NP0029,PAST,Porites,astreoides,10/16/19,NA,NP,YP3,4.2672,14,NA,24.88917542,-77.03030396,3,94,KJS/BW/JP,BAKER,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0030,OANN,Orbicella,annularis,10/6/19,NA,NP,Schoolhouse,4.8768,16,NA,24.98019981,-77.50170135,5,WP 457,RK,Cunning,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0031,OANN,Orbicella,annularis,10/6/19,NA,NP,Schoolhouse,4.2672,14,NA,24.98019981,-77.50170135,5,WP 457,RK,Cunning,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0032,PSTR,Pseudodiploria,strigosa,10/6/19,NA,NP,Schoolhouse,3.9624,13,NA,24.98019981,-77.50170135,5,WP 457,RK,Cunning,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0033,SSID,Siderastrea,siderea,10/6/19,NA,NP,Schoolhouse,4.572,15,NA,24.98019981,-77.50170135,5,WP 457,RK,Cunning,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0034,AAGA,Agaricia,agaricites,10/6/19,NA,NP,Schoolhouse,4.572,15,NA,24.98019981,-77.50170135,5,WP 457,RK,Cunning,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0035,PAST,Porites,astreoides,10/6/19,NA,NP,Schoolhouse,4.8768,16,NA,24.98019981,-77.50170135,5,WP 457,RK,Cunning,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0036,PDIV,Porites,divaricata,10/6/19,NA,NP,Schoolhouse,4.8768,16,NA,24.98019981,-77.50170135,5,WP 457,RK,Cunning,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0037,PSTR,Pseudodiploria,strigosa,10/6/19,NA,NP,Schoolhouse,4.8768,16,NA,24.98019981,-77.50170135,5,WP 457,RK,Cunning,NA,NA,missing,NA,NA,NA,NA,Nassau
NP0037,DSTO,Dichocoenia,stokesi,10/7/19,NA,NP,Little Elvis,3.3528,11,NA,25.03483009,-77.55063629,5,460,OW,Williamson,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0038,MMEA,Meandrina,meandrites,10/6/19,NA,NP,Schoolhouse,4.8768,16,NA,24.98019981,-77.50170135,5,WP 457,RK,Cunning,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0039,OANN,Orbicella,annularis,10/6/19,NA,NP,Schoolhouse,5.1816,17,NA,24.98019981,-77.50170135,5,WP 457,RK,Cunning,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0040,MYCE,Mycetophyllia,sp,10/6/19,NA,NP,Schoolhouse,5.7912,19,NA,24.98019981,-77.50170135,5,WP 457,RK,Cunning,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0041,PSTR,Pseudodiploria,strigosa,10/6/19,NA,NP,Elkhorn Gardens,5.4864,18,NA,25.02518082,-77.57124329,NA,NA,AB,Baker,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0042,OANN,Orbicella,annularis,10/6/19,NA,NP,Elkhorn Gardens,5.4864,18,NA,25.02518082,-77.57124329,NA,NA,AB,Baker,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0043,APAL,Acropora,palmata,10/6/19,NA,NP,Elkhorn Gardens,5.1816,17,NA,25.02518082,-77.57124329,NA,NA,AB,Baker,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0044,DLAB,Diploria,labyrinthiformis,10/6/19,NA,NP,Elkhorn Gardens,5.1816,17,NA,25.02518082,-77.57124329,NA,NA,AB,Baker,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0045,SSID,Siderastrea,siderea,10/6/19,NA,NP,Elkhorn Gardens,5.4864,18,NA,25.02518082,-77.57124329,NA,NA,AB,Baker,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0046,MCAV,Montastraea,cavernosa,10/6/19,NA,NP,Elkhorn Gardens,6.096,20,NA,25.02518082,-77.57124329,NA,NA,AB,Baker,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0047,MALC,Millepora,alcicornis,10/6/19,NA,NP,Elkhorn Gardens,6.096,20,NA,25.02518082,-77.57124329,NA,NA,AB,Baker,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0047,MARE,Manicina,areolata,10/7/19,NA,NP,Little Elvis,3.3528,11,NA,25.03483009,-77.55063629,5,460,OW,Williamson,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0048,OFAV,Orbicella,faveolata,10/6/19,NA,NP,Elkhorn Gardens,6.096,20,NA,25.02518082,-77.57124329,NA,NA,AB,Baker,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0049,PAST,Porites,astreoides,10/6/19,NA,NP,Elkhorn Gardens,5.7912,19,NA,25.02518082,-77.57124329,NA,NA,AB,Baker,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0050,OANN,Orbicella,annularis,10/6/19,NA,NP,Elkhorn Gardens,5.4864,18,NA,25.02518082,-77.57124329,NA,NA,AB,Baker,NA,NA,Bleached top of same colony as NP 51,NA,NA,NA,NA,Nassau
NP0051,OANN,Orbicella,annularis,10/6/19,NA,NP,Elkhorn Gardens,5.4864,18,NA,25.02518082,-77.57124329,NA,NA,AB,Baker,NA,NA,Pigmented side of same colony as NP 50,NA,NA,NA,NA,Nassau
NP0052,PAST,Porites,astreoides,10/6/19,NA,NP,Elkhorn Gardens,5.4864,18,NA,25.02518082,-77.57124329,NA,NA,AB,Baker,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0053,MYCE,Mycetophyllia,sp,10/6/19,NA,NP,Elkhorn Gardens,5.4864,18,NA,25.02518082,-77.57124329,NA,NA,AB,Baker,NA,NA,Mycetophyllia sp.,NA,NA,NA,NA,Nassau
NP0054,AAGA,Agaricia,agaricites,10/6/19,NA,NP,Elkhorn Gardens,5.4864,18,NA,25.02518082,-77.57124329,NA,NA,AB,Baker,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0055,OANN,Orbicella,annularis,10/6/19,NA,NP,Elkhorn Gardens,5.1816,17,NA,25.02518082,-77.57124329,NA,NA,AB,Baker,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0056,DLAB,Diploria,labyrinthiformis,10/6/19,NA,NP,Elkhorn Gardens,7.0104,23,NA,25.02518082,-77.57124329,NA,NA,AB,Baker,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0057,CNAT,Colpophyllia,natans,10/6/19,NA,NP,Elkhorn Gardens,6.4008,21,NA,25.02518082,-77.57124329,NA,NA,AB,Baker,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0058,OFAV,Orbicella,faveolata,10/6/19,NA,NP,Elkhorn Gardens,5.7912,19,NA,25.02518082,-77.57124329,NA,NA,AB,Baker,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0059,PSTR,Pseudodiploria,strigosa,10/6/19,NA,NP,Elkhorn Gardens,5.7912,19,NA,25.02518082,-77.57124329,NA,NA,AB,Baker,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0060,PSTR,Pseudodiploria,strigosa,10/6/19,NA,NP,Elkhorn Gardens,6.7056,22,NA,25.02518082,-77.57124329,NA,NA,AB,Baker,NA,NA,Diseased polyps from same colony as NP 61,NA,NA,NA,NA,Nassau
NP0061,SSID,Siderastrea,siderea,10/6/19,NA,NP,Elkhorn Gardens,5.4864,18,NA,25.02518082,-77.57124329,NA,NA,OW,Williamson,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0062,PSTR,Pseudodiploria,strigosa,10/6/19,NA,NP,Elkhorn Gardens,4.8768,16,NA,25.02518082,-77.57124329,NA,NA,OW,Williamson,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0063,OFRA,Orbicella,franksi,10/6/19,NA,NP,Elkhorn Gardens,4.572,15,NA,25.02518082,-77.57124329,NA,NA,OW,Williamson,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0064,AAGA,Agaricia,agaricites,10/6/19,NA,NP,Elkhorn Gardens,4.8768,16,NA,25.02518082,-77.57124329,NA,NA,OW,Williamson,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0065,PCLI,Pseudodiploria,clivosa,10/6/19,NA,NP,Elkhorn Gardens,4.8768,16,NA,25.02518082,-77.57124329,NA,NA,OW,Williamson,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0066,PSTR,Pseudodiploria,strigosa,10/6/19,NA,NP,Elkhorn Gardens,4.572,15,NA,25.02518082,-77.57124329,NA,NA,OW,Williamson,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0067,PAST,Porites,astreoides,10/6/19,NA,NP,Elkhorn Gardens,4.8768,16,NA,25.02518082,-77.57124329,NA,NA,OW,Williamson,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0068,DLAB,Diploria,labyrinthiformis,10/6/19,NA,NP,Elkhorn Gardens,5.1816,17,NA,25.02518082,-77.57124329,NA,NA,OW,Williamson,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0069,MCAV,Montastraea,cavernosa,10/6/19,NA,NP,Elkhorn Gardens,5.1816,17,NA,25.02518082,-77.57124329,NA,NA,OW,Williamson,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0070,OANN,Orbicella,annularis,10/6/19,NA,NP,Elkhorn Gardens,5.4864,18,NA,25.02518082,-77.57124329,NA,NA,OW,Williamson,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0071,MDAN,Mycetophyllia,danaana,10/6/19,NA,NP,Elkhorn Gardens,5.7912,19,NA,25.02518082,-77.57124329,NA,NA,OW,Williamson,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0072,MCAV,Montastraea,cavernosa,10/6/19,NA,NP,Elkhorn Gardens,5.4864,18,NA,25.02518082,-77.57124329,NA,NA,OW,Williamson,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0073,MMEA,Meandrina,meandrites,10/6/19,NA,NP,Elkhorn Gardens,5.4864,18,NA,25.02518082,-77.57124329,NA,NA,OW,Williamson,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0074,PPOR,Porites,porites,10/6/19,NA,NP,Elkhorn Gardens,5.4864,18,NA,25.02518082,-77.57124329,NA,NA,OW,Williamson,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0075,DLAB,Diploria,labyrinthiformis,10/6/19,NA,NP,Elkhorn Gardens,5.7912,19,NA,25.02518082,-77.57124329,NA,NA,OW,Williamson,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0076,SSID,Siderastrea,siderea,10/6/19,NA,NP,Elkhorn Gardens,6.096,20,NA,25.02518082,-77.57124329,NA,NA,OW,Williamson,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0077,OFAV,Orbicella,faveolata,10/6/19,NA,NP,Elkhorn Gardens,6.7056,22,NA,25.02518082,-77.57124329,NA,NA,OW,Williamson,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0078,PAST,Porites,astreoides,10/6/19,NA,NP,Elkhorn Gardens,5.7912,19,NA,25.02518082,-77.57124329,NA,NA,OW,Williamson,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0079,MDAN,Mycetophyllia,danaana,10/6/19,NA,NP,Elkhorn Gardens,5.1816,17,NA,25.02518082,-77.57124329,NA,NA,OW,Williamson,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0080,PSTR,Pseudodiploria,strigosa,10/6/19,NA,NP,Elkhorn Gardens,5.1816,17,NA,25.02518082,-77.57124329,NA,NA,OW,Williamson,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0081,SSID,Siderastrea,siderea,10/7/19,NA,NP,Little Elvis,3.3528,11,NA,25.03483009,-77.55063629,5,460,OW,Williamson,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0082,PSTR,Pseudodiploria,strigosa,10/7/19,NA,NP,Little Elvis,3.048,10,NA,25.03483009,-77.55063629,5,460,OW,Williamson,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0083,OANN,Orbicella,annularis,10/7/19,NA,NP,Little Elvis,2.7432,9,NA,25.03483009,-77.55063629,5,460,OW,Williamson,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0084,PSTR,Pseudodiploria,strigosa,10/7/19,NA,NP,Little Elvis,2.7432,9,NA,25.03483009,-77.55063629,5,460,OW,Williamson,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0085,PAST,Porites,astreoides,10/7/19,NA,NP,Little Elvis,2.1336,7,NA,25.03483009,-77.55063629,5,460,OW,Williamson,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0086,PCLI,Pseudodiploria,clivosa,10/7/19,NA,NP,Little Elvis,2.1336,7,NA,25.03483009,-77.55063629,5,460,OW,Williamson,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0087,DLAB,Diploria,labyrinthiformis,10/7/19,NA,NP,Little Elvis,2.1336,7,NA,25.03483009,-77.55063629,5,460,OW,Williamson,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0088,PPOR,Porites,porites,10/7/19,NA,NP,Little Elvis,2.1336,7,NA,25.03483009,-77.55063629,5,460,OW,Williamson,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0089,DLAB,Diploria,labyrinthiformis,10/7/19,NA,NP,Little Elvis,3.048,10,NA,25.03483009,-77.55063629,5,460,OW,Williamson,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0090,PSTR,Pseudodiploria,strigosa,10/7/19,NA,NP,Little Elvis,3.048,10,NA,25.03483009,-77.55063629,5,460,OW,Williamson,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0091,DSTO,Dichocoenia,stokesi,10/7/19,NA,NP,Little Elvis,3.3528,11,NA,25.03483009,-77.55063629,5,460,OW,Williamson,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0092,MCAV,Montastraea,cavernosa,10/7/19,NA,NP,Little Elvis,3.3528,11,NA,25.03483009,-77.55063629,5,460,OW,Williamson,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0093,MCAV,Montastraea,cavernosa,10/7/19,NA,NP,Little Elvis,3.048,10,NA,25.03483009,-77.55063629,5,460,OW,Williamson,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0094,PPOR,Porites,porites,10/7/19,NA,NP,Little Elvis,3.048,10,NA,25.03483009,-77.55063629,5,460,OW,Williamson,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0095,OANN,Orbicella,annularis,10/7/19,NA,NP,Little Elvis,3.6576,12,NA,25.03483009,-77.55063629,5,460,OW,Williamson,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0096,PAST,Porites,astreoides,10/7/19,NA,NP,Little Elvis,3.048,10,NA,25.03483009,-77.55063629,5,460,OW,Williamson,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0097,SINT,Stephanocoenia,intersepta,10/7/19,NA,NP,Little Elvis,3.048,10,NA,25.03483009,-77.55063629,5,460,OW,Williamson,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0098,SSID,Siderastrea,siderea,10/7/19,NA,NP,Little Elvis,3.048,10,NA,25.03483009,-77.55063629,5,460,OW,Williamson,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0099,MARE,Manicina,areolata,10/7/19,NA,NP,Little Elvis,3.048,10,NA,25.03483009,-77.55063629,5,460,OW,Williamson,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0100,SINT,Stephanocoenia,intersepta,10/7/19,NA,NP,Little Elvis,3.048,10,NA,25.03483009,-77.55063629,5,460,OW,Williamson,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0101,PSTR,Pseudodiploria,strigosa,10/6/19,NA,NP,Elkhorn Gardens,6.7056,22,NA,25.02518082,-77.57124329,NA,NA,AB,Baker,NA,NA,Healthy polyps from same colony as NP 60,NA,NA,NA,NA,Nassau
NP0102,AGAR,Agaricia,sp,10/6/19,NA,NP,Elkhorn Gardens,6.7056,22,NA,25.02518082,-77.57124329,NA,NA,AB,Baker,NA,NA,Agariciid,NA,NA,NA,NA,Nassau
NP0103,ATEN,Agaricia,tenuifolia,10/6/19,NA,NP,Elkhorn Gardens,5.1816,17,NA,25.02518082,-77.57124329,NA,NA,AB,Baker,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0104,SINT,Stephanocoenia,intersepta,10/6/19,NA,NP,Elkhorn Gardens,4.8768,16,NA,25.02518082,-77.57124329,NA,NA,OW,Williamson,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0105,PCLI,Pseudodiploria,clivosa,10/6/19,NA,NP,Elkhorn Gardens,5.1816,17,NA,25.02518082,-77.57124329,NA,NA,OW,Williamson,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0106,FFRA,Favia,fragum,10/6/19,NA,NP,Elkhorn Gardens,5.1816,17,NA,25.02518082,-77.57124329,NA,NA,OW,Williamson,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0106,PAST,Porites,astreoides,10/16/19,NA,NP,YP9 (NO GPS Coord.),5.6,18.37270341,NA,NaN,NaN,NA,NA,VAL/HALEY,VALERIA,NA,NA,NA,106,NA,NA,NA,Nassau
NP0107,PCLI,Pseudodiploria,clivosa,10/6/19,NA,NP,Elkhorn Gardens,5.4864,18,NA,25.02518082,-77.57124329,NA,NA,OW,Williamson,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0108,DLAB,Diploria,labyrinthiformis,10/6/19,NA,NP,Elkhorn Gardens,5.1816,17,NA,25.02518082,-77.57124329,NA,NA,OW,Williamson,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0109,MCAV,Montastraea,cavernosa,10/6/19,NA,NP,Elkhorn Gardens,5.1816,17,NA,25.02518082,-77.57124329,NA,NA,OW,Williamson,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0110,MDAN,Mycetophyllia,danaana,10/6/19,NA,NP,Elkhorn Gardens,4.8768,16,NA,25.02518082,-77.57124329,NA,NA,OW,Williamson,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0111,PAST,Porites,astreoides,10/6/19,NA,NP,Elkhorn Gardens,5.1816,17,NA,25.02518082,-77.57124329,NA,NA,OW,Williamson,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0112,DLAB,Diploria,labyrinthiformis,10/6/19,NA,NP,Elkhorn Gardens,5.7912,19,NA,25.02518082,-77.57124329,NA,NA,AB,Baker,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0113,MALC,Millepora,alcicornis,10/6/19,NA,NP,Elkhorn Gardens,5.7912,19,NA,25.02518082,-77.57124329,NA,NA,AB,Baker,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0114,AAGA,Agaricia,agaricites,10/6/19,NA,NP,Elkhorn Gardens,5.1816,17,NA,25.02518082,-77.57124329,NA,NA,AB,Baker,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0115,SSID,Siderastrea,siderea,10/6/19,NA,NP,Elkhorn Gardens,5.7912,19,NA,25.02518082,-77.57124329,NA,NA,AB,Baker,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0116,PAST,Porites,astreoides,10/6/19,NA,NP,Elkhorn Gardens,5.4864,18,NA,25.02518082,-77.57124329,NA,NA,AB,Baker,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0117,DLAB,Diploria,labyrinthiformis,10/6/19,NA,NP,Elkhorn Gardens,5.4864,18,NA,25.02518082,-77.57124329,NA,NA,AB,Baker,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0118,PAST,Porites,astreoides,10/6/19,NA,NP,Elkhorn Gardens,5.7912,19,NA,25.02518082,-77.57124329,NA,NA,AB,Baker,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0119,PCLI,Pseudodiploria,clivosa,10/6/19,NA,NP,Elkhorn Gardens,5.7912,19,NA,25.02518082,-77.57124329,NA,NA,AB,Baker,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0120,PCLI,Pseudodiploria,clivosa,10/6/19,NA,NP,Elkhorn Gardens,5.7912,19,NA,25.02518082,-77.57124329,NA,NA,AB,Baker,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0121,MMEA,Meandrina,meandrites,10/6/19,NA,NP,Elkhorn Gardens,7.0104,23,NA,25.02518082,-77.57124329,NA,NA,OW,Williamson,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0122,PCLI,Pseudodiploria,clivosa,10/6/19,NA,NP,Elkhorn Gardens,6.7056,22,NA,25.02518082,-77.57124329,NA,NA,OW,Williamson,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0123,PPOR,Porites,porites,10/6/19,NA,NP,Elkhorn Gardens,7.3152,24,NA,25.02518082,-77.57124329,NA,NA,OW,Williamson,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0124,SSID,Siderastrea,siderea,10/6/19,NA,NP,Elkhorn Gardens,7.0104,23,NA,25.02518082,-77.57124329,NA,NA,OW,Williamson,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0125,ATEN,Agaricia,tenuifolia,10/6/19,NA,NP,Elkhorn Gardens,6.096,20,NA,25.02518082,-77.57124329,NA,NA,OW,Williamson,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0126,OFAV,Orbicella,faveolata,10/6/19,NA,NP,Elkhorn Gardens,7.0104,23,NA,25.02518082,-77.57124329,NA,NA,OW,Williamson,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0127,OANN,Orbicella,annularis,10/6/19,NA,NP,Elkhorn Gardens,6.4008,21,NA,25.02518082,-77.57124329,NA,NA,OW,Williamson,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0128,CNAT,Colpophyllia,natans,10/6/19,NA,NP,Elkhorn Gardens,7.3152,24,NA,25.02518082,-77.57124329,NA,NA,OW,Williamson,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0129,MCAV,Montastraea,cavernosa,10/6/19,NA,NP,Elkhorn Gardens,6.4008,21,NA,25.02518082,-77.57124329,NA,NA,OW,Williamson,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0130,SSID,Siderastrea,siderea,10/6/19,NA,NP,Elkhorn Gardens,6.7056,22,NA,25.02518082,-77.57124329,NA,NA,OW,Williamson,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0131,MJAC,Meandrina,jacksoni,10/6/19,NA,NP,Elkhorn Gardens,6.7056,22,NA,25.02518082,-77.57124329,NA,NA,OW,Williamson,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0132,AAGA,Agaricia,agaricites,10/6/19,NA,NP,Elkhorn Gardens,6.096,20,NA,25.02518082,-77.57124329,NA,NA,OW,Williamson,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0133,CNAT,Colpophyllia,natans,10/6/19,NA,NP,Elkhorn Gardens,6.4008,21,NA,25.02518082,-77.57124329,NA,NA,OW,Williamson,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0134,OANN,Orbicella,annularis,10/6/19,NA,NP,Elkhorn Gardens,6.4008,21,NA,25.02518082,-77.57124329,NA,NA,OW,Williamson,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0135,SSID,Siderastrea,siderea,10/6/19,NA,NP,Elkhorn Gardens,5.1816,17,NA,25.02518082,-77.57124329,NA,NA,OW,Williamson,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0136,PCLI,Pseudodiploria,clivosa,10/6/19,NA,NP,Elkhorn Gardens,5.7912,19,NA,25.02518082,-77.57124329,NA,NA,OW,Williamson,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0137,OANN,Orbicella,annularis,10/6/19,NA,NP,Elkhorn Gardens,5.4864,18,NA,25.02518082,-77.57124329,NA,NA,OW,Williamson,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0138,SSID,Siderastrea,siderea,10/6/19,NA,NP,Elkhorn Gardens,5.4864,18,NA,25.02518082,-77.57124329,NA,NA,OW,Williamson,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0139,PSTR,Pseudodiploria,strigosa,10/6/19,NA,NP,Elkhorn Gardens,4.2672,14,NA,25.02518082,-77.57124329,NA,NA,OW,Williamson,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0140,DLAB,Diploria,labyrinthiformis,10/6/19,NA,NP,Elkhorn Gardens,5.1816,17,NA,25.02518082,-77.57124329,NA,NA,OW,Williamson,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0141,OANN,Orbicella,annularis,10/7/19,NA,NP,Little Elvis,3.048,10,NA,25.03483009,-77.55063629,5,460,RK,Cunning,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0142,PPOR,Porites,porites,10/7/19,NA,NP,Little Elvis,2.4384,8,NA,25.03483009,-77.55063629,5,460,RK,Cunning,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0143,PAST,Porites,astreoides,10/7/19,NA,NP,Little Elvis,3.3528,11,NA,25.03483009,-77.55063629,5,460,RK,Cunning,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0144,PSTR,Pseudodiploria,strigosa,10/7/19,NA,NP,Little Elvis,3.048,10,NA,25.03483009,-77.55063629,5,460,RK,Cunning,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0145,DLAB,Diploria,labyrinthiformis,10/7/19,NA,NP,Little Elvis,4.2672,14,NA,25.03483009,-77.55063629,5,460,RK,Cunning,NA,NA,NA,NA,NA,NA,NA,Nassau
NP0146,ATEN,Agaricia,tenuifolia,10/7/19,NA,NP,Little Elvis,3.6576,12,NA,25.03483009,-77.55063629,5,460,RK,Cunning,NA,NA,NA,NA,NA,NA,NA,Nassau
